gene_id	gene_name	npeaks_ve	npeaks_tx	npeaks_diff	fpmk_48h	fpmk_con	fpmk_diff
ENSG00000260448	LCMT1-AS1	2	0	2	0.24	0.7	0.46
ENSG00000270049	AC009061.2	2	0	2	1.08	1.22	0.14
ENSG00000185947	ZNF267	2	0	2	2.55	2.98	0.43
ENSG00000140853	NLRC5	2	0	2	1.11	1.65	0.54
ENSG00000279569	AC020763.4	2	0	2	0.08	0.22	0.14
ENSG00000228146	CASP16P	2	0	2	0.08	0.24	0.16
ENSG00000166971	AKTIP	2	0	2	17.24	23.98	6.74
ENSG00000168101	NUDT16L1	2	0	2	16.4	17.94	1.54
ENSG00000167377	ZNF23	2	0	2	1.11	2.23	1.12
ENSG00000157429	ZNF19	2	0	2	0.3	1.39	1.09
ENSG00000102898	NUTF2	2	0	2	129.03	141.66	12.63
ENSG00000184939	ZFP90	2	0	2	7.41	12.05	4.64
ENSG00000157106	SMG1	2	0	2	7.76	8.26	0.5
ENSG00000283662	AC138904.3	2	0	2	0.03	0.43	0.4
ENSG00000157045	NTAN1	2	0	2	28.6	33.17	4.57
ENSG00000168802	CHTF8	2	0	2	31.87	76.39	44.52
ENSG00000038358	EDC4	2	0	2	17.39	29.93	12.54
ENSG00000188603	CLN3	2	0	2	11.32	22.16	10.84
ENSG00000196118	CCDC189	2	0	2	3.55	9.86	6.31
ENSG00000103021	CCDC113	2	0	2	3.69	7.5	3.81
ENSG00000103067	ESRP2	2	0	2	25.84	34.26	8.42
ENSG00000155330	C16orf87	2	0	2	4.86	5.81	0.949999999999999
ENSG00000205730	ITPRIPL2	2	0	2	0.66	1.45	0.79
ENSG00000118900	UBN1	2	0	2	17.93	19.71	1.78
ENSG00000255185	PDXDC2P	2	0	2	1.13	2.01	0.88
ENSG00000196696	AC009022.1	2	0	2	0.67	3.11	2.44
ENSG00000171208	NETO2	2	0	2	22.02	54.05	32.03
ENSG00000102893	PHKB	2	0	2	33.15	39.33	6.18
ENSG00000260413	AC025279.2	2	0	2	0.17	0.56	0.39
ENSG00000274220	AC009163.7	2	0	2	0.14	1.08	0.94
ENSG00000183921	SDR42E2	2	0	2	0.03	0.14	0.11
ENSG00000260719	AC009133.3	2	0	2	0.05	0.06	0.01
ENSG00000260778	AC009065.4	2	0	2	0.53	0.54	0.01
ENSG00000058600	POLR3E	2	0	2	24.71	36.42	11.71
ENSG00000168872	DDX19A	2	0	2	11.19	13.02	1.83
ENSG00000086504	MRPL28	2	0	2	53.7	64.49	10.79
ENSG00000103540	CCP110	2	0	2	5.56	9.06	3.5
ENSG00000103496	STX4	2	0	2	12.16	12.71	0.550000000000001
ENSG00000140876	NUDT7	2	0	2	2.57	3.27	0.7
ENSG00000178573	MAF	2	0	2	0.38	5.16	4.78
ENSG00000131153	GINS2	2	0	2	6.63	14.08	7.45
ENSG00000149929	HIRIP3	2	0	2	11.59	16.25	4.66
ENSG00000260259	LINC02166	2	0	2	1.04	1.99	0.95
ENSG00000089505	CMTM1	2	0	2	0.8	4.98	4.18
ENSG00000260573	AC007493.1	2	0	2	0.03	0.29	0.26
ENSG00000140932	CMTM2	2	0	2	0.1	0.42	0.32
ENSG00000167207	NOD2	2	0	2	0.31	0.5	0.19
ENSG00000259910	AC120498.1	2	0	2	0.2	0.63	0.43
ENSG00000182376	AC138028.1	2	0	2	0.09	0.13	0.04
ENSG00000102897	LYRM1	2	0	2	12.19	14.75	2.56
ENSG00000005189	REXO5	2	0	2	8.65	19.25	10.6
ENSG00000260267	AC026471.1	2	0	2	1.55	3.9	2.35
ENSG00000237172	B3GNT9	2	0	2	0.34	0.57	0.23
ENSG00000260565	ERVK13-1	2	0	2	2.36	5.57	3.21
ENSG00000205913	SRRM2-AS1	2	0	2	0.41	1.96	1.55
ENSG00000102878	HSF4	2	0	2	19.26	34.23	14.97
ENSG00000154099	DNAAF1	2	0	2	0.02	0.28	0.26
ENSG00000260219	CD2BP2-DT	2	0	2	2.32	8.33	6.01
ENSG00000249459	ZNF286B	2	0	2	1.9	3.2	1.3
ENSG00000108839	ALOX12	2	0	2	0.3	0.36	0.06
ENSG00000262903	AC027796.4	2	0	2	0.32	1.19	0.87
ENSG00000185379	RAD51D	2	0	2	2.33	4.42	2.09
ENSG00000205309	NT5M	2	0	2	8.77	12.23	3.46
ENSG00000187624	C17orf97	2	0	2	0.83	4.67	3.84
ENSG00000214708	AC116407.1	2	0	2	0.18	1.09	0.91
ENSG00000183688	RFLNB	2	0	2	5.6	8.59	2.99
ENSG00000161940	BCL6B	2	0	2	0.11	0.36	0.25
ENSG00000074356	NCBP3	2	0	2	15.38	16.62	1.24
ENSG00000076351	SLC46A1	2	0	2	13.84	31.73	17.89
ENSG00000214941	ZSWIM7	2	0	2	11.81	15.96	4.15
ENSG00000109016	DHRS7B	2	0	2	8.4	12.76	4.36
ENSG00000087111	PIGS	2	0	2	44.85	49.66	4.81
ENSG00000235530	AC087294.1	2	0	2	0.08	0.24	0.16
ENSG00000227543	SPAG5-AS1	2	0	2	1.15	2.18	1.03
ENSG00000132383	RPA1	2	0	2	57.89	83.77	25.88
ENSG00000167699	GLOD4	2	0	2	21.6	28.86	7.26
ENSG00000167723	TRPV3	2	0	2	1.37	1.78	0.41
ENSG00000171962	DRC3	2	0	2	1.15	2.23	1.08
ENSG00000132507	EIF5A	2	0	2	320.53	421.74	101.21
ENSG00000108671	PSMD11	2	0	2	49.93	49.96	0.0300000000000011
ENSG00000141499	WRAP53	2	0	2	10.59	16.31	5.72
ENSG00000108591	DRG2	2	0	2	32.21	44.81	12.6
ENSG00000264672	SEPTIN4-AS1	2	0	2	0.15	0.16	0.01
ENSG00000196689	TRPV1	2	0	2	0.22	1.7	1.48
ENSG00000108984	MAP2K6	2	0	2	3.89	8.02	4.13
ENSG00000239672	NME1	2	0	2	137.38	197.94	60.56
ENSG00000174292	TNK1	2	0	2	4.27	6.2	1.93
ENSG00000161682	FAM171A2	2	0	2	2.03	3.98	1.95
ENSG00000267060	PTGES3L	2	0	2	0.62	1	0.38
ENSG00000180340	FZD2	2	0	2	0.82	1.64	0.82
ENSG00000279879	AC091152.4	2	0	2	0.02	0.27	0.25
ENSG00000204815	TTC25	2	0	2	0.92	2.28	1.36
ENSG00000125454	SLC25A19	2	0	2	11.4	32.25	20.85
ENSG00000267221	C17orf113	2	0	2	0.47	0.99	0.52
ENSG00000108883	EFTUD2	2	0	2	38.2	51.21	13.01
ENSG00000108852	MPP2	2	0	2	8.88	16.25	7.37
ENSG00000167258	CDK12	2	0	2	28.73	29.04	0.309999999999999
ENSG00000092931	MFSD11	2	0	2	10.09	10.25	0.16
ENSG00000161920	MED11	2	0	2	15.62	24.54	8.92
ENSG00000189050	RNFT1	2	0	2	2.58	7.32	4.74
ENSG00000133028	SCO1	2	0	2	11.9	21.61	9.71
ENSG00000234912	SNHG20	2	0	2	3.2	5.11	1.91
ENSG00000267321	SNHG30	2	0	2	2.88	9.71	6.83
ENSG00000087095	NLK	2	0	2	5.2	5.58	0.38
ENSG00000181222	POLR2A	2	0	2	31.98	40.85	8.87
ENSG00000186834	HEXIM1	2	0	2	4.27	10.73	6.46
ENSG00000173826	KCNH6	2	0	2	0.06	0.09	0.03
ENSG00000275532	AC006449.2	2	0	2	0.42	0.68	0.26
ENSG00000129194	SOX15	2	0	2	0.08	0.48	0.4
ENSG00000161960	EIF4A1	2	0	2	1024.23	1092.63	68.4000000000001
ENSG00000233175	AC008105.1	2	0	2	0.77	1.35	0.58
ENSG00000161956	SENP3	2	0	2	54.68	64.7	10.02
ENSG00000125458	NT5C	2	0	2	18.88	30.06	11.18
ENSG00000108773	KAT2A	2	0	2	34.86	48.08	13.22
ENSG00000273559	CWC25	2	0	2	9.32	9.49	0.17
ENSG00000181610	MRPS23	2	0	2	34.1	34.63	0.530000000000001
ENSG00000260793	AC003102.1	2	0	2	0.98	2.29	1.31
ENSG00000161714	PLCD3	2	0	2	25.62	25.84	0.219999999999999
ENSG00000015532	XYLT2	2	0	2	9.93	14.11	4.18
ENSG00000173757	STAT5B	2	0	2	13.32	16.71	3.39
ENSG00000006744	ELAC2	2	0	2	49.48	58.17	8.69
ENSG00000178971	CTC1	2	0	2	16.66	18.81	2.15
ENSG00000108375	RNF43	2	0	2	2.22	3.82	1.6
ENSG00000264070	DND1P1	2	0	2	2.2	3.23	1.03
ENSG00000087157	PGS1	2	0	2	5.88	8.62	2.74
ENSG00000182687	GALR2	2	0	2	0.33	0.61	0.28
ENSG00000275897	AC021491.4	2	0	2	0.1	0.14	0.04
ENSG00000141295	SCRN2	2	0	2	9.82	14.61	4.79
ENSG00000234494	SP2-AS1	2	0	2	0.94	5.22	4.28
ENSG00000167182	SP2	2	0	2	23.61	23.89	0.280000000000001
ENSG00000108465	CDK5RAP3	2	0	2	42.84	55.79	12.95
ENSG00000167842	MIS12	2	0	2	9.19	15.53	6.34
ENSG00000072849	DERL2	2	0	2	30.9	37.36	6.46
ENSG00000262049	AC139530.1	2	0	2	4.99	6.32	1.33
ENSG00000007314	SCN4A	2	0	2	0.03	0.17	0.14
ENSG00000176390	CRLF3	2	0	2	6.48	7.23	0.75
ENSG00000170049	KCNAB3	2	0	2	0.51	1.58	1.07
ENSG00000170043	TRAPPC1	2	0	2	134.21	145.72	11.51
ENSG00000182676	PPP1R27	2	0	2	0.24	0.61	0.37
ENSG00000120075	HOXB5	2	0	2	0.18	0.54	0.36
ENSG00000108785	HSD17B1P1	2	0	2	0.62	2.57	1.95
ENSG00000171246	NPTX1	2	0	2	0.03	0.07	0.04
ENSG00000176809	LRRC37A3	2	0	2	4.75	5.52	0.77
ENSG00000170160	CCDC144A	2	0	2	0.02	0.11	0.09
ENSG00000141699	RETREG3	2	0	2	9.87	10.19	0.32
ENSG00000236088	COX10-AS1	2	0	2	0.97	3.61	2.64
ENSG00000173805	HAP1	2	0	2	0.18	0.26	0.08
ENSG00000130935	NOL11	2	0	2	14.38	26.04	11.66
ENSG00000108590	MED31	2	0	2	5.36	12.37	7.01
ENSG00000141562	NARF	2	0	2	26.89	30.29	3.4
ENSG00000109099	PMP22	2	0	2	0.1	0.11	0.01
ENSG00000173868	PHOSPHO1	2	0	2	0.89	1.81	0.92
ENSG00000237854	LINC00674	2	0	2	4.88	5.88	1
ENSG00000108932	SLC16A6	2	0	2	0.73	7.44	6.71
ENSG00000141560	FN3KRP	2	0	2	12.37	18.91	6.54
ENSG00000126562	WNK4	2	0	2	0.02	0.03	0.01
ENSG00000121073	SLC35B1	2	0	2	60.11	65.81	5.7
ENSG00000186765	FSCN2	2	0	2	1.32	4.18	2.86
ENSG00000185298	CCDC137	2	0	2	8.59	17.04	8.45
ENSG00000167216	KATNAL2	2	0	2	0.25	1.51	1.26
ENSG00000141401	IMPA2	2	0	2	23.24	34.52	11.28
ENSG00000265943	AC090912.1	2	0	2	0.17	0.51	0.34
ENSG00000267390	AC036176.1	2	0	2	0.29	0.51	0.22
ENSG00000154839	SKA1	2	0	2	6.28	10.12	3.84
ENSG00000101624	CEP76	2	0	2	4.86	5.15	0.29
ENSG00000082212	ME2	2	0	2	23.74	24.01	0.270000000000003
ENSG00000166401	SERPINB8	2	0	2	0.32	0.37	0.05
ENSG00000265496	AC100778.3	2	0	2	0.17	0.34	0.17
ENSG00000134046	MBD2	2	0	2	54.68	71	16.32
ENSG00000180011	ZADH2	2	0	2	4.89	7.34	2.45
ENSG00000128791	TWSG1	2	0	2	8.67	9.9	1.23
ENSG00000101546	RBFA	2	0	2	11.24	20.15	8.91
ENSG00000085415	SEH1L	2	0	2	24.49	34.44	9.95
ENSG00000265399	AP005329.2	2	0	2	0.39	0.57	0.18
ENSG00000101605	MYOM1	2	0	2	0.04	0.07	0.03
ENSG00000263884	AP000845.1	2	0	2	0.13	0.51	0.38
ENSG00000263727	AP001178.1	2	0	2	0.8	1.22	0.42
ENSG00000176912	TYMSOS	2	0	2	7.94	10.85	2.91
ENSG00000262001	DLGAP1-AS2	2	0	2	0.19	0.8	0.61
ENSG00000141424	SLC39A6	2	0	2	27.38	45.6	18.22
ENSG00000134759	ELP2	2	0	2	13.61	15.25	1.64
ENSG00000186481	ANKRD20A5P	2	0	2	0.14	0.89	0.75
ENSG00000134779	TPGS2	2	0	2	49.09	64.55	15.46
ENSG00000131401	NAPSB	2	0	2	0.14	1.4	1.26
ENSG00000104833	TUBB4A	2	0	2	3.61	3.85	0.24
ENSG00000212123	PRR22	2	0	2	0.22	1.86	1.64
ENSG00000267157	AC011499.1	2	0	2	0.33	1.62	1.29
ENSG00000267417	AC138474.1	2	0	2	0.18	0.56	0.38
ENSG00000185869	ZNF829	2	0	2	1.33	2.28	0.95
ENSG00000267254	ZNF790-AS1	2	0	2	0.81	3.27	2.46
ENSG00000168661	ZNF30	2	0	2	2	2.4	0.4
ENSG00000187650	VMAC	2	0	2	3.94	4.5	0.56
ENSG00000105519	CAPS	2	0	2	3.36	4.85	1.49
ENSG00000197961	ZNF121	2	0	2	4.84	9.05	4.21
ENSG00000267605	AC016590.1	2	0	2	2.13	3.33	1.2
ENSG00000197050	ZNF420	2	0	2	1.36	1.5	0.14
ENSG00000184162	NR2C2AP	2	0	2	14.42	14.52	0.0999999999999996
ENSG00000099338	CATSPERG	2	0	2	1.25	2.39	1.14
ENSG00000239382	ALKBH6	2	0	2	17.65	31.43	13.78
ENSG00000167461	RAB8A	2	0	2	43.12	61.15	18.03
ENSG00000198521	ZNF43	2	0	2	5.5	6.18	0.68
ENSG00000189164	ZNF527	2	0	2	1.38	2.51	1.13
ENSG00000279619	AC020907.5	2	0	2	0.05	0.07	0.02
ENSG00000120784	ZFP30	2	0	2	1.48	1.91	0.43
ENSG00000180479	ZNF571	2	0	2	2.3	2.61	0.31
ENSG00000105058	FAM32A	2	0	2	23.59	34.1	10.51
ENSG00000105270	CLIP3	2	0	2	0.66	1.24	0.58
ENSG00000183850	ZNF730	2	0	2	0.12	1.01	0.89
ENSG00000284428	AC092329.4	2	0	2	4.38	5.04	0.66
ENSG00000189144	ZNF573	2	0	2	0.09	1.47	1.38
ENSG00000233836	AC139769.1	2	0	2	0.79	2.79	2
ENSG00000126246	IGFLR1	2	0	2	10.16	11.52	1.36
ENSG00000244165	P2RY11	2	0	2	2.71	8.36	5.65
ENSG00000198342	ZNF442	2	0	2	0.17	0.26	0.09
ENSG00000249709	ZNF564	2	0	2	0.62	0.88	0.26
ENSG00000179922	ZNF784	2	0	2	1.65	3.35	1.7
ENSG00000167644	C19orf33	2	0	2	0.49	1.47	0.98
ENSG00000115255	REEP6	2	0	2	40.6	47.28	6.68
ENSG00000269242	AC010422.3	2	0	2	3.33	3.5	0.17
ENSG00000267534	S1PR2	2	0	2	0.46	0.97	0.51
ENSG00000270011	ZNF559-ZNF177	2	0	2	2.05	2.29	0.24
ENSG00000185988	PLK5	2	0	2	0.05	0.46	0.41
ENSG00000141873	SLC39A3	2	0	2	35.1	41.21	6.11
ENSG00000240225	ZNF542P	2	0	2	3.67	10.35	6.68
ENSG00000018869	ZNF582	2	0	2	0.31	1.4	1.09
ENSG00000269439	AC010618.3	2	0	2	0.34	1.53	1.19
ENSG00000268895	A1BG-AS1	2	0	2	3.46	4.43	0.97
ENSG00000152475	ZNF837	2	0	2	0.14	1.03	0.89
ENSG00000249471	ZNF324B	2	0	2	2.77	3.32	0.55
ENSG00000167670	CHAF1A	2	0	2	27.98	43.83	15.85
ENSG00000064547	LPAR2	2	0	2	17.69	19.53	1.84
ENSG00000083812	ZNF324	2	0	2	2.21	3.37	1.16
ENSG00000127903	ZNF835	2	0	2	0.03	0.27	0.24
ENSG00000167555	ZNF528	2	0	2	13.81	15.38	1.57
ENSG00000105419	MEIS3	2	0	2	0.12	0.28	0.16
ENSG00000198482	ZNF808	2	0	2	2.16	3.14	0.98
ENSG00000225872	LINC01529	2	0	2	0.47	0.82	0.35
ENSG00000123144	TRIR	2	0	2	191.64	244.66	53.02
ENSG00000118162	KPTN	2	0	2	7.21	7.38	0.17
ENSG00000267303	AC011511.4	2	0	2	22.12	28.85	6.73
ENSG00000076662	ICAM3	2	0	2	16.31	20.32	4.01
ENSG00000077348	EXOSC5	2	0	2	15.26	18.51	3.25
ENSG00000105549	THEG	2	0	2	0.1	0.33	0.23
ENSG00000269688	AC008982.2	2	0	2	0.59	0.6	0.01
ENSG00000198538	ZNF28	2	0	2	5.05	6.99	1.94
ENSG00000117877	CD3EAP	2	0	2	0.47	3.44	2.97
ENSG00000104953	TLE6	2	0	2	11.94	15.23	3.29
ENSG00000267309	AC092295.2	2	0	2	1.09	2.44	1.35
ENSG00000269343	ZNF587B	2	0	2	0.56	1.97	1.41
ENSG00000233527	ZNF529-AS1	2	0	2	2.1	2.33	0.23
ENSG00000204514	ZNF814	2	0	2	5.82	12.53	6.71
ENSG00000063127	SLC6A16	2	0	2	0.13	1.1	0.97
ENSG00000203326	ZNF525	2	0	2	2.14	5.8	3.66
ENSG00000105171	POP4	2	0	2	58.84	74.86	16.02
ENSG00000174521	TTC9B	2	0	2	0.12	0.2	0.08
ENSG00000241015	TPM3P9	2	0	2	0.85	3.95	3.1
ENSG00000197013	ZNF429	2	0	2	1.31	3.97	2.66
ENSG00000176593	AC008969.1	2	0	2	0.29	0.37	0.08
ENSG00000171606	ZNF274	2	0	2	2.77	5.75	2.98
ENSG00000283103	AC010642.2	2	0	2	1.96	2.13	0.17
ENSG00000124466	LYPD3	2	0	2	2.5	2.66	0.16
ENSG00000178904	DPY19L3	2	0	2	3.3	3.66	0.36
ENSG00000177464	GPR4	2	0	2	0.03	0.24	0.21
ENSG00000179115	FARSA	2	0	2	109.22	153.52	44.3
ENSG00000276570	AC010327.6	2	0	2	0.13	0.65	0.52
ENSG00000267475	AC008736.1	2	0	2	2.7	5.84	3.14
ENSG00000268093	AC022154.1	2	0	2	0.69	1.41	0.72
ENSG00000188505	NCCRP1	2	0	2	0.05	0.19	0.14
ENSG00000226763	SRRM5	2	0	2	0.09	0.4	0.31
ENSG00000011422	PLAUR	2	0	2	0.69	1.39	0.7
ENSG00000063241	ISOC2	2	0	2	100.64	141.33	40.69
ENSG00000213023	SYT3	2	0	2	0.14	0.36	0.22
ENSG00000267395	DM1-AS	2	0	2	1.84	2.21	0.37
ENSG00000180279	LINC01869	2	0	2	1.02	1.52	0.5
ENSG00000105700	KXD1	2	0	2	95.41	102.36	6.95
ENSG00000213339	QTRT1	2	0	2	24.26	30.93	6.67
ENSG00000268677	AC011495.3	2	0	2	0.75	1.47	0.72
ENSG00000224420	ADM5	2	0	2	0.3	1.23	0.93
ENSG00000006015	REX1BD	2	0	2	27.91	29.27	1.36
ENSG00000220008	LINGO3	2	0	2	0.68	1.51	0.83
ENSG00000132016	C19orf57	2	0	2	1.63	8.31	6.68
ENSG00000269194	AC006942.1	2	0	2	0.25	0.32	0.07
ENSG00000104998	IL27RA	2	0	2	0.66	0.95	0.29
ENSG00000226696	LENG8-AS1	2	0	2	1.28	1.49	0.21
ENSG00000225950	NTF4	2	0	2	0.23	0.4	0.17
ENSG00000221916	C19orf73	2	0	2	2.95	3.77	0.82
ENSG00000129437	KLK14	2	0	2	0.08	0.38	0.3
ENSG00000130528	HRC	2	0	2	2.72	4.06	1.34
ENSG00000196757	ZNF700	2	0	2	3.09	3.29	0.2
ENSG00000132010	ZNF20	2	0	2	0.41	1.74	1.33
ENSG00000197647	ZNF433	2	0	2	1.37	2.46	1.09
ENSG00000188368	PRR19	2	0	2	0.54	1.97	1.43
ENSG00000161551	ZNF577	2	0	2	0.81	1.41	0.6
ENSG00000142556	ZNF614	2	0	2	2.43	3.25	0.82
ENSG00000134330	IAH1	2	0	2	30.93	30.94	0.0100000000000016
ENSG00000138030	KHK	2	0	2	3.18	4.21	1.03
ENSG00000138381	ASNSD1	2	0	2	13.57	29.12	15.55
ENSG00000144362	PHOSPHO2	2	0	2	0.41	3.21	2.8
ENSG00000115942	ORC2	2	0	2	9.37	13.76	4.39
ENSG00000119013	NDUFB3	2	0	2	30.3	45.57	15.27
ENSG00000178295	GEN1	2	0	2	1.15	5.22	4.07
ENSG00000163029	SMC6	2	0	2	4.81	6.9	2.09
ENSG00000158089	GALNT14	2	0	2	5.35	6.17	0.82
ENSG00000114982	KANSL3	2	0	2	8.93	10.07	1.14
ENSG00000163082	SGPP2	2	0	2	0.05	0.6	0.55
ENSG00000197121	PGAP1	2	0	2	0.8	0.82	0.0199999999999999
ENSG00000136699	SMPD4	2	0	2	33.77	53.94	20.17
ENSG00000121989	ACVR2A	2	0	2	1.35	2.06	0.71
ENSG00000143919	CAMKMT	2	0	2	2.12	2.99	0.87
ENSG00000138083	SIX3	2	0	2	0.5	0.54	0.04
ENSG00000155368	DBI	2	0	2	196.18	229.46	33.28
ENSG00000144580	CNOT9	2	0	2	23.25	36.55	13.3
ENSG00000152086	TUBA3E	2	0	2	1.79	6.93	5.14
ENSG00000068784	SRBD1	2	0	2	1.98	4.4	2.42
ENSG00000241399	CD302	2	0	2	0.87	1.78	0.91
ENSG00000136718	IMP4	2	0	2	45.1	64.26	19.16
ENSG00000163466	ARPC2	2	0	2	84.46	96.81	12.35
ENSG00000151689	INPP1	2	0	2	0.18	0.22	0.04
ENSG00000179921	GPBAR1	2	0	2	0.07	0.13	0.06
ENSG00000115758	ODC1	2	0	2	78.68	260.62	181.94
ENSG00000075886	TUBA3D	2	0	2	3.8	17.9	14.1
ENSG00000115541	HSPE1	2	0	2	125.08	197.64	72.56
ENSG00000234028	EIF2AK3-DT	2	0	2	0.22	1.38	1.16
ENSG00000227946	AC007383.2	2	0	2	1.86	2.12	0.26
ENSG00000144224	UBXN4	2	0	2	23.63	28.5	4.87
ENSG00000152683	SLC30A6	2	0	2	2.3	7.31	5.01
ENSG00000076003	MCM6	2	0	2	8.09	19.55	11.46
ENSG00000163596	ICA1L	2	0	2	0.47	0.98	0.51
ENSG00000168887	C2orf68	2	0	2	10.32	20.74	10.42
ENSG00000115233	PSMD14	2	0	2	16.19	20.9	4.71
ENSG00000136560	TANK	2	0	2	7.92	8.39	0.470000000000001
ENSG00000231890	DARS-AS1	2	0	2	0.39	4.05	3.66
ENSG00000115415	STAT1	2	0	2	10.26	15.86	5.6
ENSG00000176771	NCKAP5	2	0	2	0.07	0.11	0.04
ENSG00000143933	CALM2	2	0	2	80.19	87.28	7.09
ENSG00000144468	RHBDD1	2	0	2	8.75	10.69	1.94
ENSG00000233251	AC007743.1	2	0	2	2.19	6.72	4.53
ENSG00000028116	VRK2	2	0	2	4.94	7.41	2.47
ENSG00000115827	DCAF17	2	0	2	3.84	4.67	0.83
ENSG00000138442	WDR12	2	0	2	27.51	28.7	1.19
ENSG00000184898	RBM43	2	0	2	1.33	1.85	0.52
ENSG00000114956	DGUOK	2	0	2	39.34	43.22	3.88
ENSG00000144021	CIAO1	2	0	2	28.47	30.64	2.17
ENSG00000270820	AC016727.1	2	0	2	4.11	4.48	0.37
ENSG00000151353	TMEM18	2	0	2	12.9	21.4	8.5
ENSG00000218739	CEBPZOS	2	0	2	7.56	14.78	7.22
ENSG00000118246	FASTKD2	2	0	2	8.38	10.55	2.17
ENSG00000082146	STRADB	2	0	2	5.08	17.96	12.88
ENSG00000115993	TRAK2	2	0	2	4.07	9.17	5.1
ENSG00000168505	GBX2	2	0	2	0.1	1.31	1.21
ENSG00000078098	FAP	2	0	2	0.17	0.56	0.39
ENSG00000152253	SPC25	2	0	2	4.81	15.86	11.05
ENSG00000114999	TTL	2	0	2	10.01	11.82	1.81
ENSG00000221843	C2orf16	2	0	2	0.01	0.22	0.21
ENSG00000243943	ZNF512	2	0	2	3.49	7.75	4.26
ENSG00000176714	CCDC121	2	0	2	0.91	2.99	2.08
ENSG00000273080	AC009309.1	2	0	2	2.03	2.69	0.66
ENSG00000155755	TMEM237	2	0	2	10.03	16.03	6
ENSG00000181378	CFAP65	2	0	2	0.02	0.16	0.14
ENSG00000135953	MFSD9	2	0	2	2.35	2.94	0.59
ENSG00000169604	ANTXR1	2	0	2	1.66	3.53	1.87
ENSG00000135930	EIF4E2	2	0	2	47.52	60.64	13.12
ENSG00000118961	LDAH	2	0	2	2.68	4.6	1.92
ENSG00000115694	STK25	2	0	2	85.83	99.95	14.12
ENSG00000135624	CCT7	2	0	2	149.68	174.54	24.86
ENSG00000188760	TMEM198	2	0	2	0.38	0.8	0.42
ENSG00000144026	ZNF514	2	0	2	1.59	5.92	4.33
ENSG00000116127	ALMS1	2	0	2	2.1	4.48	2.38
ENSG00000275111	ZNF2	2	0	2	1.18	1.4	0.22
ENSG00000135966	TGFBRAP1	2	0	2	4.15	6.18	2.03
ENSG00000163235	TGFA	2	0	2	0.19	0.43	0.24
ENSG00000138078	PREPL	2	0	2	6.93	16.88	9.95
ENSG00000272994	AC012360.3	2	0	2	0.29	0.9	0.61
ENSG00000115282	TTC31	2	0	2	3.93	5.1	1.17
ENSG00000170144	HNRNPA3	2	0	2	58.32	87.13	28.81
ENSG00000115685	PPP1R7	2	0	2	32.61	47.13	14.52
ENSG00000124356	STAMBP	2	0	2	22.83	29.19	6.36
ENSG00000170264	FAM161A	2	0	2	1.44	2.78	1.34
ENSG00000119888	EPCAM	2	0	2	33.24	40.13	6.89
ENSG00000182600	SNORC	2	0	2	2.27	5.6	3.33
ENSG00000018510	AGPS	2	0	2	5.47	7.81	2.34
ENSG00000182263	FIGN	2	0	2	0.09	0.46	0.37
ENSG00000115459	ELMOD3	2	0	2	3.3	6.19	2.89
ENSG00000077380	DYNC1I2	2	0	2	16.17	17.65	1.48
ENSG00000125631	HTR5BP	2	0	2	0.08	0.09	0.01
ENSG00000116001	TIA1	2	0	2	15.22	16.56	1.34
ENSG00000169507	SLC38A11	2	0	2	0.02	0.11	0.09
ENSG00000157827	FMNL2	2	0	2	0.49	0.97	0.48
ENSG00000162994	CLHC1	2	0	2	1.19	2.79	1.6
ENSG00000177917	ARL6IP6	2	0	2	5.11	9.22	4.11
ENSG00000258910	LINC01956	2	0	2	0.31	0.48	0.17
ENSG00000135968	GCC2	2	0	2	7.53	9.94	2.41
ENSG00000173559	NABP1	2	0	2	4.02	8.01	3.99
ENSG00000115946	PNO1	2	0	2	6.26	11.01	4.75
ENSG00000162949	CAPN13	2	0	2	3.57	4.27	0.7
ENSG00000226383	LINC01876	2	0	2	0.66	1.65	0.99
ENSG00000280414	AC018470.1	2	0	2	0.03	0.13	0.1
ENSG00000242441	GTF2A1L	2	0	2	0.16	0.84	0.68
ENSG00000153201	RANBP2	2	0	2	9.33	18.27	8.94
ENSG00000124370	MCEE	2	0	2	2.13	3.47	1.34
ENSG00000173692	PSMD1	2	0	2	33.7	50.51	16.81
ENSG00000144306	SCRN3	2	0	2	4.62	11.7	7.08
ENSG00000118997	DNAH7	2	0	2	0.83	0.87	0.04
ENSG00000155729	KCTD18	2	0	2	2.51	6.48	3.97
ENSG00000163328	GPR155	2	0	2	0.6	1.84	1.24
ENSG00000163535	SGO2	2	0	2	3.4	9.96	6.56
ENSG00000124374	PAIP2B	2	0	2	1.35	2.28	0.93
ENSG00000259863	SH3RF3-AS1	2	0	2	0.06	0.11	0.05
ENSG00000181798	LINC00471	2	0	2	0.14	0.87	0.73
ENSG00000082153	BZW1	2	0	2	42.3	56.32	14.02
ENSG00000144395	CCDC150	2	0	2	0.89	1.32	0.43
ENSG00000115368	WDR75	2	0	2	16.27	19.27	3
ENSG00000240344	PPIL3	2	0	2	12.97	18.91	5.94
ENSG00000196290	NIF3L1	2	0	2	18.38	25.34	6.96
ENSG00000277449	CEBPB-AS1	2	0	2	0.14	0.46	0.32
ENSG00000177732	SOX12	2	0	2	30.89	34.04	3.15
ENSG00000101290	CDS2	2	0	2	7.76	11.17	3.41
ENSG00000273812	BX640514.2	2	0	2	0.3	1.08	0.78
